Railroad,Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),2025 Tons,2030 Tons,2035 Tons,2040 Tons,2045 Tons,2050 Tons
USA1,'554170566900,AG_FOOD,S06012019E06302019,13616,14841.44,15286.6832,15286.6832,15439.55003,17755.48254
USA1,'380000344611,AG_FOOD,S11012019E11302019,3960,4356,4748.04,4748.04,4748.04,5317.8048
USA1,'744300380000,AG_FOOD,S08012019E08312019,4240,4367.2,4454.544,4632.72576,4771.707533,5058.009985
USA1,'553900784123,OTHER,S11012019E11302019,5080,5689.6,5689.6,5974.08,6213.0432,7082.869248
USA1,'503160742585,AG_FOOD,S01012019E01312019,12400,12772,12772,13410.6,14483.448,15931.7928
USA1,'380000218500,CHEM_PET,S11012019E11302019,2800,3108,3201.24,3329.2896,3462.461184,3808.707302
USA1,'784185797000,OTHER,S06012019E06302019,22520,23871.2,24348.624,24835.59648,26077.3763,27902.79265
USA1,'366276264600,CHEM_PET,S07012019E07312019,11376,11944.8,12900.384,13158.39168,14079.4791,15909.81138
USA1,'384020883715,AG_FOOD,S01012019E01312019,2160,2484,2707.56,2842.938,2985.0849,2985.0849
USA1,'684150576550,CHEM_PET,S06012019E06302019,3960,3999.6,4399.56,4487.5512,4801.679784,5137.797369
USA1,'522413686152,CHEM_PET,S04012019E04302019,27468,30214.8,32934.132,32934.132,36227.5452,39850.29972
USA1,'466130465590,FOR_PROD,S06012019E06302019,12960,14644.8,15523.488,15989.19264,16149.08457,17118.02964
USA1,'386260883628,AG_FOOD,S11012019E11302019,4400,4532,4713.28,4901.8112,4999.847424,5199.841321
USA1,'584092883257,IM,S06012019E06302019,1640,1787.6,1841.228,1933.2894,2049.286764,2213.229705
USA1,'380000191880,NONMET_PRO,S10012019E10312019,2200,2442,2588.52,2717.946,2745.12546,2964.735497
USA1,'761578794222,CHEM_PET,S05012019E05312019,4000,4040,4201.6,4243.616,4667.9776,4667.9776
USA1,'585540889000,AG_FOOD,S07012019E07312019,7264,7481.92,8005.6544,8165.767488,8900.686562,9078.700293
USA1,'479479479800,MET_ORE,S06012019E06302019,13920,14616,14908.32,15355.5696,15662.68099,16445.81504
USA1,'392200262237,AG_FOOD,S01012019E01312019,4000,4280,4665.2,4851.808,5045.88032,5500.009549
USA1,'206297491200,AG_FOOD,S01012019E01312019,1200,1284,1412.4,1412.4,1426.524,1455.05448
USA1,'880181504450,IM,S06012019E06302019,400,408,440.64,458.2656,462.848256,509.1330816
USA1,'853470840600,IM,S11012019E11302019,160,179.2,197.12,197.12,205.0048,207.054848
USA1,'380000417484,CHEM_PET,S12012019E12312019,3840,4032,4233.6,4275.936,4318.69536,4577.817082
USA1,'367823473473,AG_FOOD,S06012019E06302019,3660,3660,3769.8,3807.498,3921.72294,4078.591858
USA1,'462140447162,MET_ORE,S03012019E03312019,3600,3708,3893.4,3932.334,4246.92072,4374.328342
USA1,'286326566900,MO_VEH,S11012019E11302019,6200,7068,7350.72,7718.256,8026.98624,9231.034176
USA1,'567507546293,CHEM_PET,S01012019E01312019,6340,6340,6910.6,6910.6,6910.6,7117.918
USA1,'684640629660,CHEM_PET,S11012019E11302019,11360,12382.4,12877.696,13135.24992,13660.65992,14070.47971
USA1,'453950456122,OTHER,S07012019E07312019,2280,2416.8,2465.136,2539.09008,2691.435485,3014.407743
USA1,'285582341800,MET_ORE,S04012019E04302019,3800,4028,4189.12,4189.12,4356.6848,4879.486976
USA1,'604114566900,MET_ORE,S04012019E04302019,3480,3514.8,3725.688,3874.71552,4223.439917,4772.487106
USA1,'584092380000,AG_FOOD,S12012019E12312019,520,535.6,583.804,612.9942,643.64391,701.5718619
USA1,'627181672700,FOR_PROD,S12012019E12312019,6840,7797.6,8421.408,8758.26432,9458.925466,10593.99652
USA1,'345237396246,CHEM_PET,S05012019E05312019,2840,2896.8,2983.704,3043.37808,3225.980765,3451.799418
USA1,'537570380000,MET_ORE,S10012019E10312019,3600,4032,4072.32,4072.32,4398.1056,4574.029824
USA1,'684587384188,CHEM_PET,S04012019E04302019,3880,4268,4694.8,4788.696,4788.696,5459.11344
USA1,'439900459030,AG_FOOD,S06012019E06302019,4040,4524.8,4796.288,4940.17664,5285.989005,6078.887356
USA1,'424740353279,AG_FOOD,S08012019E08312019,4320,4795.2,4939.056,5136.61824,5547.547699,6324.204377
USA1,'191821318100,IM,S05012019E05312019,6800,6936,7490.88,7490.88,7790.5152,8335.851264
USA1,'384020674123,IM,S08012019E08312019,1120,1209.6,1318.464,1318.464,1371.20256,1549.458893
USA1,'353100261004,MET_ORE,S01012019E01312019,400,452,456.52,456.52,470.2156,489.024224
USA1,'378680345750,MET_ORE,S04012019E04302019,3680,3753.6,3828.672,3866.95872,4214.985005,4299.284705
USA1,'478339459370,FOR_PROD,S10012019E10312019,2600,2860,2917.2,3004.716,3184.99896,3662.748804
USA1,'380000204975,CHEM_PET,S06012019E06302019,3760,3910.4,4262.336,4475.4528,4833.489024,5558.512378
USA1,'556330628750,MET_ORE,S01012019E01312019,3600,3780,4158,4324.32,4583.7792,5179.670496
USA1,'559197849687,AG_FOOD,S02012019E02282019,25528,28336.08,30602.9664,30602.9664,33051.20371,38008.88427
USA1,'318100353100,FOR_PROD,S07012019E07312019,3920,3998.4,4398.24,4530.1872,4801.998432,4946.058385
USA1,'347527424470,CHEM_PET,S05012019E05312019,2220,2464.2,2710.62,2737.7262,2737.7262,3066.253344
USA1,'286550261121,CHEM_PET,S09012019E09302019,400,400,440,462,475.86,499.653
USA1,'427910439900,CHEM_PET,S06012019E06302019,3600,4140,4140,4264.2,4306.842,4392.97884
USA1,'481680380000,MO_VEH,S02012019E02282019,5600,5600,5880,6115.2,6237.504,6986.00448
USA1,'439790206297,IM,S05012019E05312019,17600,17952,19567.68,20154.7104,21162.44592,21162.44592
USA1,'219986215594,COAL,S06012019E06302019,325742,325742,345286.52,359097.9808,395007.7789,402907.9345
USA1,'668610687468,NONMET_PRO,S10012019E10312019,33909,34248.09,35960.4945,37039.30934,37039.30934,41484.02646
USA1,'362686414447,AG_FOOD,S12012019E12312019,8560,8645.6,9423.704,9706.41512,9803.479271,11274.00116
USA1,'380000797000,CHEM_PET,S12012019E12312019,3760,3948,4184.88,4268.5776,4567.378032,5161.137176
USA1,'566900698350,OTHER,S08012019E08312019,2720,2720,2828.8,2913.664,2971.93728,3417.727872
USA1,'849656093768,CHEM_PET,S07012019E07312019,4160,4284.8,4670.432,4810.54496,4954.861309,4954.861309
USA1,'442178209200,FOR_PROD,S02012019E02282019,4120,4284.8,4541.888,4678.14464,4958.833318,5653.069983
USA1,'684779679157,CHEM_PET,S10012019E10312019,4080,4447.2,4847.448,4847.448,4847.448,5283.71832
USA1,'363640206149,CHEM_PET,S11012019E11302019,4000,4200,4620,4804.8,5045.04,5196.3912
USA1,'261004359814,IM,S09012019E09302019,12400,13516,14326.96,14326.96,15616.3864,16241.04186
USA1,'472600797152,MO_VEH,S04012019E04302019,5000,5200,5356,5623.8,5848.752,6550.60224
USA1,'380000419140,CHEM_PET,S10012019E10312019,3800,4104,4104,4104,4514.4,4514.4
USA1,'380000206260,MET_ORE,S09012019E09302019,800,912,939.36,976.9344,1064.858496,1107.452836
USA1,'286557380000,CHEM_PET,S01012019E01312019,400,400,440,444.4,453.288,457.82088
USA1,'849990880273,FOR_PROD,S10012019E10312019,15480,17182.8,17698.284,17875.26684,18769.03018,20270.5526
USA1,'392200261121,IM,S08012019E08312019,2000,2240,2374.4,2398.144,2589.99552,2745.395251
USA1,'359900261121,IM,S06012019E06302019,400,444,483.96,503.3184,523.451136,528.6856474
USA1,'439900463520,CHEM_PET,S02012019E02282019,4360,4360,4534.4,4761.12,4999.176,5599.07712
USA1,'272150341800,MET_ORE,S10012019E10312019,7068,7774.8,8552.28,8552.28,9150.9396,9333.958392
USA1,'516564506754,CHEM_PET,S12012019E12312019,2600,2782,2782,2837.64,2837.64,3234.9096
USA1,'472600491200,MO_VEH,S05012019E05312019,800,848,873.44,899.6432,989.60752,1029.191821
USA1,'672322684800,OTHER,S10012019E10312019,136,144.16,145.6016,151.425664,151.425664,171.1110003
USA1,'457210457250,FOR_PROD,S08012019E08312019,11040,11481.6,11481.6,12055.68,12055.68,13502.3616
USA1,'264500203144,CHEM_PET,S07012019E07312019,3960,4197.6,4407.48,4451.5548,4718.648088,5332.072339
USA1,'396640343545,FOR_PROD,S10012019E10312019,3920,4508,4778.48,4826.2648,5115.840688,5780.899977
USA1,'883178774900,MO_VEH,S04012019E04302019,720,799.2,815.184,847.79136,873.2251008,873.2251008
USA1,'380000406850,CHEM_PET,S08012019E08312019,44596,45041.96,45492.3796,46857.15099,48731.43703,51655.32325
USA1,'471767472218,MET_ORE,S01012019E01312019,3960,3999.6,4239.576,4409.15904,4497.342221,5081.99671
USA1,'527630883160,CHEM_PET,S07012019E07312019,66678,75346.14,82880.754,86195.98416,92229.70305,92229.70305
USA1,'668200682243,MET_ORE,S10012019E10312019,3000,3030,3211.8,3276.036,3276.036,3374.31708
USA1,'380000318650,AG_FOOD,S08012019E08312019,4320,4968,5166.72,5166.72,5476.7232,5914.861056
USA1,'777550396295,CHEM_PET,S11012019E11302019,4040,4363.2,4581.36,4672.9872,4672.9872,5280.475536
USA1,'849118439900,FOR_PROD,S03012019E03312019,7760,7760,8303.2,8552.296,8894.38784,9783.826624
USA1,'703788706720,AG_FOOD,S10012019E10312019,9200,10304,10510.08,10930.4832,11149.09286,11260.58379
USA1,'080116722127,CHEM_PET,S12012019E12312019,8840,9812.4,10204.896,10408.99392,11345.80337,12253.46764
USA1,'369140392200,AG_FOOD,S07012019E07312019,16840,18692.4,18692.4,19440.096,21384.1056,23950.19827
USA1,'875852384869,AG_FOOD,S12012019E12312019,3840,4032,4072.32,4235.2128,4362.269184,4624.005335
USA1,'875624566900,AG_FOOD,S11012019E11302019,7120,7760.8,8226.448,8473.24144,8557.973854,9584.930717
USA1,'315876396640,MO_VEH,S05012019E05312019,800,824,889.92,934.416,981.1368,1118.495952
USA1,'524490714170,CHEM_PET,S07012019E07312019,3640,4004,4284.28,4498.494,4633.44882,5096.793702
USA1,'845200848772,CHEM_PET,S06012019E06302019,400,436,449.08,462.5524,494.931068,529.5762428
USA1,'881525844397,CHEM_PET,S04012019E04302019,2652,2758.08,2951.1456,2980.657056,3278.722762,3541.020583
USA1,'345237451470,CHEM_PET,S11012019E11302019,2560,2739.2,2848.768,2991.2064,3110.854656,3359.723028
USA1,'553170773630,AG_FOOD,S04012019E04302019,7040,7251.2,7251.2,7251.2,7976.32,8295.3728
USA1,'218500204464,CHEM_PET,S02012019E02282019,2960,3344.8,3612.384,3612.384,3973.6224,4212.039744
USA1,'537570381295,MET_ORE,S04012019E04302019,4400,4884,5323.56,5376.7956,5860.707204,6036.52842
USA1,'684800667595,OTHER,S05012019E05312019,1520,1656.8,1739.64,1809.2256,1863.502368,2124.3927
USA1,'491200380000,FOR_PROD,S12012019E12312019,14400,15840,16473.6,16638.336,17636.63616,20105.76522
USA1,'346740361433,MET_ORE,S05012019E05312019,3840,4070.4,4070.4,4192.512,4485.98784,4844.866867
USA1,'384850725158,NONMET_PRO,S12012019E12312019,15544,16787.52,17962.6464,18142.27286,19049.38651,19239.88037
USA1,'384020883737,CHEM_PET,S05012019E05312019,1600,1632,1795.2,1795.2,1831.104,1904.34816
USA1,'380000414720,CHEM_PET,S03012019E03312019,4400,4488,4532.88,4714.1952,5044.188864,5498.165862
USA1,'566900318342,CHEM_PET,S12012019E12312019,400,432,444.96,453.8592,494.706528,514.4947891
USA1,'457250471763,OTHER,S11012019E11302019,1200,1260,1323,1336.23,1376.3169,1376.3169
USA1,'566900414692,AG_FOOD,S02012019E02282019,12672,14572.8,14718.528,14865.71328,15163.02755,16679.3303
USA1,'566900212440,CHEM_PET,S02012019E02282019,3504,3819.36,3819.36,3933.9408,4091.298432,4214.037385
USA1,'486160345750,FOR_PROD,S04012019E04302019,3640,3858.4,3935.568,4014.27936,4335.421709,4985.734965
USA1,'214952214846,MET_ORE,S12012019E12312019,4344,4517.76,4562.9376,4745.455104,4745.455104,4935.273308
USA1,'628631686461,NONMET_PRO,S10012019E10312019,30192,30795.84,33259.5072,34257.29242,35285.01119,38107.81208
USA1,'384020883000,MO_VEH,S12012019E12312019,1640,1722,1859.76,1952.748,2108.96784,2277.685267
USA1,'457620463248,NONMET_PRO,S12012019E12312019,11960,12558,13311.48,13577.7096,13849.26379,13849.26379
USA1,'353100341800,MET_ORE,S05012019E05312019,6720,7392,7613.76,7689.8976,7920.594528,8712.653981
USA1,'519125323130,AG_FOOD,S03012019E03312019,24876,25124.76,25627.2552,25883.52775,27436.53942,28808.36639
USA1,'344900412750,CHEM_PET,S04012019E04302019,4704,5315.52,5634.4512,5747.140224,6264.382844,7078.752614
USA1,'218500206297,IM,S05012019E05312019,480,547.2,580.032,591.63264,633.0469248,721.6734943
USA1,'468460380000,AG_FOOD,S10012019E10312019,3920,4508,4733.4,4780.734,5019.7707,5371.154649
USA1,'343100292179,CHEM_PET,S07012019E07312019,3400,3536,3889.6,4045.184,4328.34688,4588.047693
USA1,'315859567257,MO_VEH,S11012019E11302019,1440,1569.6,1569.6,1585.296,1664.5608,1664.5608
USA1,'701556514640,OTHER,S08012019E08312019,372,405.48,413.5896,430.133184,468.8451706,506.3527842
USA1,'567864667300,NONMET_PRO,S09012019E09302019,9120,10305.6,11233.104,11233.104,11345.43504,12139.61549
USA1,'384824742248,NONMET_PRO,S04012019E04302019,9200,9660,10529.4,10950.576,11936.12784,13487.82446
USA1,'198124214940,MET_ORE,S02012019E02282019,4188,4732.44,4969.062,5118.13386,5169.315199,5737.93987
USA1,'380000285582,MO_VEH,S05012019E05312019,2800,3192,3255.84,3353.5152,3387.050352,3488.661863
USA1,'261000380000,MET_ORE,S03012019E03312019,400,404,424.2,424.2,462.378,531.7347
USA1,'848168380000,CHEM_PET,S02012019E02282019,4120,4573.2,4984.788,5034.63588,5185.674956,5859.812701
USA1,'598180566900,OTHER,S01012019E01312019,1520,1520,1580.8,1644.032,1775.55456,1899.843379
USA1,'708549853481,CHEM_PET,S07012019E07312019,3520,3766.4,4105.376,4269.59104,4568.462413,4568.462413
USA1,'566900262600,MO_VEH,S03012019E03312019,2120,2204.8,2204.8,2315.04,2384.4912,2551.405584
USA1,'684779663330,CHEM_PET,S02012019E02282019,3680,3680,3900.8,4056.832,4300.24192,4902.275789
USA1,'847669848192,CHEM_PET,S11012019E11302019,4040,4565.2,5021.72,5222.5888,5431.492352,5757.381893
USA1,'647000419140,CHEM_PET,S12012019E12312019,11920,12992.8,13772.368,14460.9864,14605.59626,15920.09993
USA1,'522147881579,AG_FOOD,S11012019E11302019,14288,15431.04,16048.2816,16369.24723,16532.9397,19012.88066
USA1,'550036874433,CHEM_PET,S09012019E09302019,7600,7980,8299.2,8714.16,8801.3016,10033.48382
USA1,'318101566900,MO_VEH,S01012019E01312019,2880,2908.8,2908.8,2966.976,3263.6736,3687.951168
USA1,'881525876129,CHEM_PET,S12012019E12312019,9636,10985.04,11534.292,11534.292,12341.69244,13205.61091
USA1,'883000456200,AG_FOOD,S02012019E02282019,2360,2478,2577.12,2705.976,2760.09552,2815.29743
USA1,'883000847883,CHEM_PET,S04012019E04302019,3760,4324,4367.24,4367.24,4672.9468,5373.88882
USA1,'514149380000,AG_FOOD,S05012019E05312019,25280,26038.4,26819.552,28160.5296,29005.34549,33356.14731
USA1,'218515264700,MET_ORE,S12012019E12312019,3600,4140,4512.6,4512.6,4512.6,5008.986
USA1,'472748473766,OTHER,S06012019E06302019,2880,3312,3643.2,3679.632,3900.40992,4290.450912
USA1,'524490527155,OTHER,S09012019E09302019,2360,2666.8,2826.808,2826.808,2968.1484,3116.55582
USA1,'684800519144,MET_ORE,S10012019E10312019,3080,3234,3428.04,3599.442,3959.3862,4038.573924
USA1,'369140207310,AG_FOOD,S03012019E03312019,13080,14780.4,15519.42,16295.391,17273.11446,17445.8456
USA1,'461417286557,IM,S01012019E01312019,7200,7704,7704,8012.16,8172.4032,8907.919488
USA1,'647000484031,CHEM_PET,S11012019E11302019,4040,4161.2,4369.26,4412.9526,4721.859282,4769.077875
USA1,'428880423580,NONMET_PRO,S02012019E02282019,4000,4040,4403.6,4447.636,4536.58872,5080.979366
USA1,'439900359854,OTHER,S11012019E11302019,1200,1236,1310.16,1310.16,1375.668,1499.47812
USA1,'445458447580,NONMET_PRO,S02012019E02282019,58240,65228.8,71099.392,73232.37376,76893.99245,87659.15139
USA1,'396640368252,CHEM_PET,S09012019E09302019,3880,4268,4353.36,4353.36,4396.8936,4660.707216
USA1,'380000319140,AG_FOOD,S12012019E12312019,8360,9279.6,9465.192,9559.84392,10133.43456,10336.10325
USA1,'381299883000,CHEM_PET,S03012019E03312019,22400,22848,24904.32,25402.4064,25910.45453,29278.81362
USA1,'880270384020,CHEM_PET,S11012019E11302019,480,480,528,543.84,598.224,658.0464
USA1,'472210421350,CHEM_PET,S09012019E09302019,3200,3648,3684.48,3795.0144,4098.615552,4180.587863
USA1,'702843849660,AG_FOOD,S07012019E07312019,25326,25326,26085.78,26346.6378,28454.36882,32722.52415
USA1,'170111206149,CHEM_PET,S06012019E06302019,3760,4136,4136,4136,4218.72,4218.72
USA1,'361800191480,AG_FOOD,S01012019E01312019,3720,3906,4023.18,4063.4118,4185.314154,4185.314154
USA1,'706720865514,CHEM_PET,S09012019E09302019,8004,8004,8724.36,8811.6036,9692.76396,10274.3298
USA1,'566900667268,AG_FOOD,S07012019E07312019,7800,8112,8112,8517.6,9284.184,9284.184
USA1,'368260406850,AG_FOOD,S03012019E03312019,10388,11426.8,12226.676,12838.0098,13223.15009,13487.6131
USA1,'684790684587,CHEM_PET,S06012019E06302019,15320,16392.4,18031.64,18392.2728,18392.2728,20599.34554
USA1,'461413363300,AG_FOOD,S11012019E11302019,4280,4408.4,4761.072,4761.072,4761.072,4999.1256
USA1,'262400648115,CHEM_PET,S03012019E03312019,7008,7989.12,8069.0112,8069.0112,8553.151872,8724.214909
USA1,'549260889000,CHEM_PET,S01012019E01312019,3840,4377.6,4684.032,4730.87232,5156.650829,5672.315912
USA1,'413895414692,CHEM_PET,S11012019E11302019,7760,7992.8,8312.512,8645.01248,8990.812979,8990.812979
USA1,'488592347250,NONMET_PRO,S12012019E12312019,31788,36556.2,40211.82,41418.1746,42660.71984,46500.18462
USA1,'731122439900,COAL,S05012019E05312019,95020,102621.6,103647.816,107793.7286,108871.6659,111049.0992
USA1,'566900568372,CHEM_PET,S09012019E09302019,6920,7127.6,7626.532,7931.59328,8407.488877,8996.013098
USA1,'396292428880,CHEM_PET,S11012019E11302019,3600,3636,3854.16,4046.868,4330.14876,4849.766611
USA1,'392200424740,AG_FOOD,S06012019E06302019,3880,3996.4,4036.364,4157.45492,4240.604018,4367.822139
USA1,'380000875640,FOR_PROD,S09012019E09302019,6600,7590,7665.9,7895.877,8685.4647,9119.737935
USA1,'427910473344,CHEM_PET,S03012019E03312019,3600,3888,4237.92,4280.2992,4280.2992,4836.738096
USA1,'667300883735,IM,S12012019E12312019,1000,1000,1100,1144,1201.2,1273.272
USA1,'774900696900,OTHER,S02012019E02282019,2680,2787.2,2982.304,3131.4192,3256.675968,3680.043844
USA1,'380000845377,MO_VEH,S12012019E12312019,600,666,672.66,692.8398,706.696596,756.1653577
USA1,'207310380000,IM,S05012019E05312019,29200,33288,35618.16,36330.5232,38873.65982,44704.7088
USA1,'509330792140,AG_FOOD,S08012019E08312019,4240,4282.4,4282.4,4410.872,4454.98072,4677.729756
USA1,'731132604163,COAL,S06012019E06302019,32948,34924.88,35274.1288,35274.1288,35626.87009,36695.67619
USA1,'381364537940,CHEM_PET,S09012019E09302019,4400,4444,4799.52,5039.496,5392.26072,5877.564185
USA1,'218500191478,IM,S06012019E06302019,400,424,424,445.2,467.46,518.8806
USA1,'853470668100,IM,S08012019E08312019,3240,3272.4,3305.124,3404.27772,3404.27772,3506.406052
USA1,'584092380000,AG_FOOD,S06012019E06302019,2560,2816,2984.96,3134.208,3447.6288,3723.439104
USA1,'684800883734,CHEM_PET,S01012019E01312019,1760,1918.4,2052.688,2073.21488,2280.536368,2371.757823
USA1,'547500886571,AG_FOOD,S12012019E12312019,4440,4706.4,5177.04,5177.04,5539.4328,5982.587424
USA1,'343100279216,CHEM_PET,S10012019E10312019,4960,5555.2,6055.168,6297.37472,6612.243456,7075.100498
USA1,'706720588363,CHEM_PET,S06012019E06302019,13776,14189.28,14331.1728,14474.48453,15198.20875,17477.94007
USA1,'453954461450,FOR_PROD,S06012019E06302019,5800,6612,6942.6,6942.6,6942.6,7567.434
USA1,'219986318730,COAL,S07012019E07312019,218282,248841.48,263771.9688,263771.9688,279598.2869,315946.0642
USA1,'706720704660,CHEM_PET,S10012019E10312019,3720,4129.2,4170.492,4212.19692,4422.806766,4909.31551
USA1,'380000206246,AG_FOOD,S05012019E05312019,17480,18179.2,19815.328,20013.48128,22014.82941,23335.71917
USA1,'463560455410,NONMET_PRO,S07012019E07312019,18840,21100.8,22366.848,22366.848,24603.5328,26817.85075
USA1,'141260380000,CHEM_PET,S12012019E12312019,400,408,448.8,453.288,457.82088,466.9772976
USA1,'658670734150,CHEM_PET,S08012019E08312019,2920,2949.2,3244.12,3309.0024,3606.812616,4111.766382
USA1,'731153685234,COAL,S11012019E11302019,116506,132816.84,135473.1768,136827.9086,146405.8622,155190.2139
USA1,'447523414650,NONMET_PRO,S08012019E08312019,9160,9343.2,9343.2,9530.064,9530.064,10578.37104
USA1,'472218486160,OTHER,S08012019E08312019,3760,4286.4,4672.176,4765.61952,5099.212886,5762.110562
USA1,'668100876155,CHEM_PET,S10012019E10312019,3200,3424,3492.48,3562.3296,3811.692672,4230.978866
USA1,'318100261121,IM,S11012019E11302019,3360,3360,3595.2,3631.152,3921.64416,4392.241459
USA1,'474460439900,FOR_PROD,S09012019E09302019,3600,3816,4197.6,4323.528,4453.23384,4586.830855
USA1,'439900457210,CHEM_PET,S05012019E05312019,3440,3680.8,4048.88,4170.3464,4545.677576,4636.591128
USA1,'380000207800,CHEM_PET,S11012019E11302019,11732,12083.96,13292.356,13425.27956,14230.79633,14230.79633
USA1,'549863774900,CHEM_PET,S07012019E07312019,7600,7752,8294.64,8377.5864,8628.913992,9664.383671
USA1,'855140849150,OTHER,S02012019E02282019,828,877.68,886.4568,913.050504,986.0945443,1074.843053
USA1,'511168875640,AG_FOOD,S07012019E07312019,4200,4284,4626.72,4626.72,5089.392,5496.54336
USA1,'380000428180,CHEM_PET,S11012019E11302019,4160,4659.2,4798.976,4894.95552,5237.602406,5918.490719
USA1,'566900668100,MO_VEH,S04012019E04302019,5600,5936,5995.36,5995.36,6534.9424,6861.68952
USA1,'731136472732,COAL,S02012019E02282019,192880,214096.8,231224.544,233536.7894,256890.4684,292855.134
