Railroad,Origin-Destination SPLC,Commodity Group Name,2025 Tons,2030 Tons,2035 Tons,2040 Tons,2045 Tons,2050 Tons
EAST,'345340396640,AG_FOOD,3960,4118.4,4241.952,4538.88864,4584.277526,4675.963077
EAST,'368260477540,AG_FOOD,3960,4197.6,4239.576,4493.95056,4673.708582,4767.182754
EAST,'417500456200,CHEM_PET,1200,1308,1347.24,1428.0744,1499.47812,1574.452026
EAST,'417494439900,AG_FOOD,3600,3888,3965.76,3965.76,4005.4176,4005.4176
EAST,'444780447842,OTHER,2400,2568,2619.36,2855.1024,2997.85752,3027.836095
EAST,'272997277618,CHEM_PET,10760,11620.8,11969.424,11969.424,11969.424,12328.50672
EAST,'207800262400,CHEM_PET,3760,3985.6,4184.88,4477.8216,4477.8216,4612.156248
EAST,'369471427120,MET_ORE,3680,3974.4,4014.144,4014.144,4094.42688,4258.203955
EAST,'444463416850,OTHER,1200,1284,1348.2,1469.538,1484.23338,1528.760381
EAST,'341800380000,FOR_PROD,1200,1200,1224,1321.92,1388.016,1429.65648
EAST,'194208396640,OTHER,1200,1248,1248,1297.92,1336.8576,1336.8576
EAST,'221298191600,AG_FOOD,5940,6237,6361.74,6616.2096,6880.857984,7224.900883
EAST,'234000380639,IM,9760,10638.4,11170.32,12175.6488,12540.91826,13167.96418
EAST,'278422261020,COAL,56433,62076.3,63938.589,65856.74667,68491.01654,69175.9267
EAST,'453131461446,IM,3440,3474.4,3613.376,3757.91104,3945.806592,3945.806592
EAST,'191821318100,IM,13720,13857.2,13995.772,14975.47604,15125.2308,15125.2308
EAST,'461446434300,IM,47880,48358.8,49809.564,52798.13784,54382.08198,55469.72361
EAST,'456496417500,IM,160,163.2,163.2,169.728,174.81984,178.3162368
EAST,'434300494878,NONMET_PRO,13680,14364,14507.64,15378.0984,15839.44135,16631.41342
EAST,'456360476174,MET_ORE,14840,15136.8,15439.536,16674.69888,16674.69888,17008.19286
EAST,'272997259700,CHEM_PET,7680,7833.6,8225.28,8965.5552,9055.210752,9236.314967
EAST,'185400408452,AG_FOOD,4120,4202.4,4202.4,4286.448,4286.448,4372.17696
EAST,'647000424250,CHEM_PET,7640,7945.6,8263.424,8759.22944,8934.414029,9113.102309
EAST,'647011647000,CHEM_PET,9348,9348,9628.44,9628.44,9628.44,9917.2932
EAST,'318100417863,NONMET_PRO,4480,4524.8,4524.8,4615.296,4799.90784,4991.904154
EAST,'207698347123,OTHER,10032,10734.24,11163.6096,11498.51789,11958.45861,12197.62778
EAST,'341800455330,MET_ORE,3720,4017.6,4138.128,4303.65312,4389.726182,4565.31523
EAST,'178964353100,IM,400,404,416.12,453.5708,467.177924,490.5368202
EAST,'380000173360,CHEM_PET,28349,30616.92,31229.2584,32790.72132,33774.44296,35463.16511
EAST,'471123472600,NONMET_PRO,2600,2704,2704,2974.4,3004.144,3004.144
EAST,'396640200621,CHEM_PET,3760,3760,3797.6,4177.36,4177.36,4344.4544
EAST,'272997402810,CHEM_PET,3840,3993.6,4153.344,4402.54464,4534.620979,4534.620979
EAST,'185400380000,AG_FOOD,1600,1760,1812.8,1939.696,1959.09296,2057.047608
EAST,'355272416890,CHEM_PET,3920,4116,4321.8,4753.98,4753.98,4944.1392
EAST,'234113566900,MO_VEH,840,882,926.1,926.1,926.1,926.1
EAST,'185180318100,CHEM_PET,3600,3852,4006.08,4126.2624,4167.525024,4250.875524
EAST,'647000442361,CHEM_PET,3760,3910.4,4066.816,4310.82496,4353.93321,4484.551206
EAST,'439900433150,AG_FOOD,3840,4224,4435.2,4435.2,4479.552,4479.552
EAST,'465322203759,FOR_PROD,3320,3519.2,3624.776,3769.76704,3807.46471,3921.688652
EAST,'647000447135,CHEM_PET,3400,3468,3468,3468,3641.4,3787.056
EAST,'214940198110,MET_ORE,3320,3353.2,3520.86,3661.6944,3808.162176,3846.243798
EAST,'379130472210,AG_FOOD,3920,4194.4,4320.232,4493.04128,4672.762931,4719.490561
EAST,'392200206744,CHEM_PET,3800,3838,3914.76,4306.236,4392.36072,4524.131542
EAST,'318100208572,MO_VEH,1680,1831.2,1831.2,1922.76,2018.898,2039.08698
EAST,'318100380000,CHEM_PET,1720,1788.8,1806.688,1842.82176,1842.82176,1934.962848
EAST,'416140409448,NONMET_PRO,24150,26323.5,27376.44,30114.084,31619.7882,31619.7882
EAST,'492630185180,NONMET_PRO,3840,3993.6,4113.408,4154.54208,4196.087501,4363.931001
EAST,'318378434300,MO_VEH,4800,4944,5141.76,5501.6832,5776.76736,6007.838054
EAST,'439900491200,CHEM_PET,5360,5413.6,5413.6,5521.872,5521.872,5797.9656
EAST,'214940194229,MET_ORE,3000,3000,3120,3338.4,3405.168,3575.4264
EAST,'185400185400,CHEM_PET,3800,4104,4186.08,4395.384,4527.24552,4708.335341
EAST,'472985456321,NONMET_PRO,12320,12566.4,13069.056,13330.43712,13463.74149,13867.65374
EAST,'191611352760,OTHER,6000,6360,6550.8,6878.34,6878.34,7015.9068
EAST,'472998345750,FOR_PROD,3320,3552.4,3694.496,3694.496,3694.496,3768.38592
EAST,'209652236744,NONMET_PRO,24020,25221,25977.63,27276.5115,27276.5115,28094.80685
EAST,'456200472600,FOR_PROD,6680,6680,6947.2,7364.032,7658.59328,8041.522944
EAST,'456200472600,CHEM_PET,11120,11453.6,12026.28,12988.3824,13118.26622,13642.99687
EAST,'658660488887,CHEM_PET,6840,7524,7599.24,7979.202,8298.37008,8298.37008
EAST,'363216209200,MET_ORE,3200,3232,3393.6,3393.6,3529.344,3635.22432
EAST,'380000456495,FOR_PROD,1200,1200,1224,1321.92,1335.1392,1361.841984
EAST,'279857279213,COAL,57097,58809.91,61750.4055,61750.4055,62367.90956,64238.94684
EAST,'342656344611,NONMET_PRO,24120,24843.6,25588.908,26100.68616,26622.69988,27155.15388
EAST,'380000253300,AG_FOOD,72664,77750.48,78527.9848,84810.22358,84810.22358,87354.53029
EAST,'380000231112,AG_FOOD,8760,9548.4,9739.368,10713.3048,11248.97004,11586.43914
EAST,'458851461413,NONMET_PRO,32896,35198.72,35198.72,38718.592,39492.96384,39492.96384
EAST,'472985456122,NONMET_PRO,4200,4368,4455.36,4900.896,4998.91392,5248.859616
EAST,'218500204464,CHEM_PET,2560,2713.6,2713.6,2767.872,2878.58688,2936.158618
EAST,'478260363300,FOR_PROD,3920,4155.2,4279.856,4365.45312,4540.071245,4630.87267
EAST,'439900267900,AG_FOOD,4120,4326,4412.52,4721.3964,4721.3964,4957.46622
EAST,'387650566900,CHEM_PET,3960,4356,4443.12,4576.4136,4576.4136,4759.470144
EAST,'380000362300,FOR_PROD,2960,3108,3201.24,3521.364,3556.57764,3698.840746
EAST,'380000191600,MO_VEH,720,720,734.4,778.464,801.81792,825.8724576
EAST,'402240218198,MET_ORE,6480,6804,6872.04,7146.9216,7218.390816,7290.574724
EAST,'381315491200,FOR_PROD,1360,1387.2,1428.816,1528.83312,1559.409782,1590.597978
EAST,'475440278451,NONMET_PRO,8664,9270.48,9363.1848,10299.50328,10711.48341,10711.48341
EAST,'380000419140,CHEM_PET,3800,3800,3914,3953.14,4111.2656,4234.603568
EAST,'369140456373,AG_FOOD,4360,4665.2,4898.46,5094.3984,5145.342384,5351.156079
EAST,'365730365115,MO_VEH,4640,5104,5257.12,5730.2608,5844.866016,5961.763336
EAST,'396292661690,MET_ORE,17640,19051.2,19241.712,20781.04896,21612.29092,22044.53674
EAST,'396640453869,AG_FOOD,3520,3766.4,3879.392,3918.18592,3918.18592,4074.913357
EAST,'464710461450,MET_ORE,4000,4040,4242,4369.26,4412.9526,4457.082126
EAST,'363216344200,MET_ORE,7360,7433.6,7730.944,8194.80064,8522.592666,8607.818592
EAST,'315859185400,MO_VEH,480,518.4,539.136,544.52736,566.3084544,594.6238771
EAST,'483170602795,CHEM_PET,3720,3906,4062.24,4305.9744,4392.093888,4479.935766
EAST,'362686486815,AG_FOOD,5124,5431.44,5485.7544,5705.184576,5933.391959,6170.727637
EAST,'498464191500,AG_FOOD,31200,32136,33100.08,36410.088,37866.49152,39381.15118
EAST,'462310396246,OTHER,1200,1212,1248.36,1323.2616,1389.42468,1389.42468
EAST,'380000497800,FOR_PROD,2920,3182.8,3278.284,3442.1982,3545.464146,3687.282712
EAST,'380000417500,IM,18800,18800,19552,19943.04,20142.4704,20343.8951
EAST,'380000173360,FOR_PROD,800,864,864,881.28,898.9056,907.894656
EAST,'456495439790,IM,3040,3222.4,3351.296,3585.88672,3657.604454,3840.484677
EAST,'198546214952,MET_ORE,69097,75315.73,76822.0446,79126.70594,79917.973,82315.51219
EAST,'461446453131,IM,10920,11793.6,12147.408,12754.7784,13009.87397,13530.26893
EAST,'341949178964,IM,4000,4360,4490.8,4490.8,4580.616,4718.03448
EAST,'445893439900,AG_FOOD,8440,8777.6,8777.6,9304.256,9583.38368,10062.55286
EAST,'380001359900,AG_FOOD,3560,3595.6,3775.38,4001.9028,4001.9028,4041.921828
EAST,'378680472150,MET_ORE,3840,3955.2,4113.408,4360.21248,4360.21248,4447.41673
EAST,'396640185400,AG_FOOD,4080,4120.8,4162.008,4536.58872,4536.58872,4581.954607
EAST,'209740380639,IM,1200,1248,1272.96,1362.0672,1416.549888,1416.549888
EAST,'315454194132,CHEM_PET,3000,3090,3120.9,3401.781,3503.83443,3643.987807
EAST,'439900257500,AG_FOOD,3000,3090,3151.8,3340.908,3407.72616,3441.803422
EAST,'259125264300,FOR_PROD,2800,2856,2941.68,3059.3472,3059.3472,3059.3472
EAST,'392940392200,COAL,66270,68258.1,70305.843,76633.36887,79698.70362,79698.70362
EAST,'182367145460,FOR_PROD,4640,5104,5206.08,5518.4448,5683.998144,5911.35807
EAST,'442849233430,FOR_PROD,3920,4076.8,4199.104,4409.0592,4497.240384,4497.240384
EAST,'182340380000,IM,1520,1656.8,1656.8,1756.208,1756.208,1844.0184
EAST,'346319367860,MET_ORE,3760,3872.8,3950.256,4305.77904,4478.010202,4478.010202
EAST,'380000362686,AG_FOOD,7520,7971.2,8290.048,8953.25184,9132.316877,9588.932721
EAST,'462330486160,NONMET_PRO,3600,3888,3965.76,4322.6784,4538.81232,4629.588566
EAST,'363400461140,CHEM_PET,4120,4449.6,4494.096,4539.03696,4765.988808,4765.988808
EAST,'206297456200,AG_FOOD,4400,4840,4840,4985.2,5184.608,5184.608
EAST,'461450447882,NONMET_PRO,4560,5016,5216.64,5425.3056,5642.317824,5868.010537
EAST,'567257396640,MO_VEH,16560,18216,18762.48,19888.2288,20882.64024,21509.11945
EAST,'286550208572,MO_VEH,1000,1080,1134,1247.4,1247.4,1284.822
EAST,'285582343473,MET_ORE,3800,3800,3800,3838,3991.52,4071.3504
EAST,'273712256808,COAL,60276,63289.8,64555.596,69074.48772,70455.97747,70455.97747
EAST,'439900427120,FOR_PROD,3560,3773.6,3962.28,4041.5256,4041.5256,4122.356112
EAST,'261109341800,IM,2000,2060,2101.2,2101.2,2206.26,2250.3852
EAST,'285582191649,MO_VEH,4800,5136,5187.36,5706.096,5820.21792,6111.228816
EAST,'428871439900,MO_VEH,400,404,412.08,440.9256,440.9256,454.153368
EAST,'566900178964,IM,3200,3488,3557.76,3735.648,3735.648,3847.71744
EAST,'359430472840,MET_ORE,17760,17760,18292.8,19939.152,20337.93504,20337.93504
EAST,'185180185400,CHEM_PET,11200,11648,12113.92,12598.4768,13228.40064,13492.96865
EAST,'472600647000,AG_FOOD,6036,6096.36,6157.3236,6649.909488,6982.404962,7261.701161
EAST,'451960439900,AG_FOOD,2720,2720,2774.4,3051.84,3143.3952,3206.263104
EAST,'567500178964,IM,2000,2100,2163,2227.89,2250.1689,2272.670589
EAST,'461446456201,IM,15440,16057.6,16218.176,17515.63008,18041.09898,18582.33195
EAST,'380000387650,AG_FOOD,17120,18318.4,18684.768,18871.61568,19249.04799,19441.53847
EAST,'257122381417,NONMET_PRO,4600,4830,5071.5,5071.5,5274.36,5432.5908
EAST,'439900413752,CHEM_PET,7680,8217.6,8464.128,8718.05184,8979.593395,9338.777131
EAST,'380000427910,CHEM_PET,8856,9564.48,9947.0592,10643.35334,10643.35334,10962.65394
EAST,'434300434300,OTHER,800,840,856.8,856.8,899.64,917.6328
EAST,'406454451960,AG_FOOD,5244,5663.52,5720.1552,5834.558304,5892.903887,5892.903887
EAST,'286516445662,MO_VEH,3000,3060,3151.8,3183.318,3183.318,3278.81754
EAST,'380000492450,CHEM_PET,4400,4488,4532.88,4850.1816,4898.683416,5094.630753
EAST,'468460471763,AG_FOOD,3840,3955.2,4034.304,4034.304,4114.99008,4320.739584
EAST,'396249262400,CHEM_PET,8400,9156,9247.56,9894.8892,10092.78698,10294.64272
EAST,'279749414942,COAL,26666,26666,27199.32,28015.2996,28855.75859,30298.54652
EAST,'434300395650,MO_VEH,2760,3008.4,3038.484,3311.94756,3345.067036,3411.968376
EAST,'262400212479,OTHER,1200,1260,1310.4,1349.712,1376.70624,1445.541552
EAST,'392200416463,AG_FOOD,8360,9028.8,9299.664,9485.65728,9770.226998,9965.631538
EAST,'234000497800,IM,1000,1100,1133,1155.66,1201.8864,1201.8864
EAST,'291618256808,COAL,33069,33730.38,33730.38,37103.418,38958.5889,40906.51835
EAST,'486160359446,CHEM_PET,3720,4054.8,4216.992,4427.8416,4516.398432,4697.054369
EAST,'445450444620,OTHER,800,840,840,848.4,848.4,890.82
EAST,'479473231495,CHEM_PET,7320,7539.6,7916.58,8154.0774,8235.618174,8235.618174
EAST,'380000191490,CHEM_PET,1360,1468.8,1483.488,1542.82752,1619.968896,1700.967341
EAST,'417500499600,IM,1680,1797.6,1815.576,1815.576,1888.19904,1982.608992
EAST,'446340409160,FOR_PROD,59620,63197.2,64461.144,70907.2584,74452.62132,75197.14753
EAST,'439900456388,IM,1480,1539.2,1569.984,1617.08352,1617.08352,1617.08352
EAST,'567617566900,OTHER,10368,10471.68,10890.5472,11435.07456,11435.07456,12006.82829
EAST,'647000446340,OTHER,3600,3816,3854.16,3969.7848,4128.576192,4169.861954
EAST,'647000427120,FOR_PROD,3760,4098.4,4303.32,4733.652,4970.3346,5169.147984
EAST,'279402279218,COAL,30254,33279.4,33279.4,35608.958,37389.4059,38511.08808
EAST,'219986318730,COAL,123940,128897.6,132764.528,140730.3997,143545.0077,149286.808
EAST,'647000421350,CHEM_PET,7520,8272,8354.72,8605.3616,9035.62968,9487.411164
EAST,'425970486160,NONMET_PRO,3920,4155.2,4362.96,4755.6264,4898.295192,4947.278144
EAST,'191808395650,CHEM_PET,3560,3595.6,3739.424,4038.57792,4119.349478,4201.736468
EAST,'204985344200,MET_ORE,7960,7960,8198.8,8936.692,9204.79276,9572.98447
EAST,'251853250708,NONMET_PRO,231276,240527.04,247742.8512,265084.8508,273037.3963,286689.2661
EAST,'647000257610,CHEM_PET,4080,4202.4,4286.448,4500.7704,4545.778104,4682.151447
EAST,'191651381315,IM,101960,103999.2,105039.192,112391.9354,116887.6128,119225.3651
EAST,'396640144125,FOR_PROD,3320,3585.6,3693.168,3767.03136,3880.042301,4074.044416
EAST,'291674413989,COAL,6000,6060,6060,6605.4,6803.562,7007.66886
EAST,'396640216673,CHEM_PET,3000,3030,3060.3,3274.521,3340.01142,3373.411534
EAST,'341800567610,MET_ORE,3760,3985.6,4025.456,4025.456,4105.96512,4270.203725
EAST,'380000359415,AG_FOOD,6560,6691.2,6958.848,7028.43648,7028.43648,7169.00521
EAST,'486160194241,CHEM_PET,2880,2966.4,2966.4,3025.728,3025.728,3086.24256
EAST,'363505209200,MET_ORE,3200,3328,3361.28,3697.408,3845.30432,3922.210406
EAST,'380000392200,AG_FOOD,7840,7996.8,7996.8,8716.512,9065.17248,9427.779379
EAST,'367385261200,AG_FOOD,28851,31447.59,31447.59,33334.4454,35001.16767,36051.2027
EAST,'318342191649,MO_VEH,640,684.8,684.8,739.584,761.77152,799.860096
EAST,'167670345340,OTHER,14100,14100,14382,14382,14382,14957.28
EAST,'362300428863,CHEM_PET,3720,3794.4,3908.232,4181.80824,4223.626322,4265.862586
EAST,'178904221000,IM,32268,33558.72,34229.8944,37310.5849,39176.11415,41134.91985
EAST,'345237392200,NONMET_PRO,3880,4112.8,4318.44,4318.44,4318.44,4361.6244
EAST,'461453380000,CHEM_PET,3720,4017.6,4017.6,4298.832,4427.79696,4516.352899
EAST,'479981417500,CHEM_PET,4040,4120.8,4120.8,4532.88,4532.88,4578.2088
EAST,'355270274650,CHEM_PET,4400,4400,4444,4799.52,4799.52,4943.5056
EAST,'396640198543,CHEM_PET,6760,7300.8,7519.824,8196.60816,8360.540323,8778.567339
EAST,'381315191821,CHEM_PET,2280,2508,2608.32,2869.152,2926.53504,2926.53504
EAST,'380000428878,AG_FOOD,10692,11226.6,11226.6,11787.93,12023.6886,12023.6886
EAST,'396640205643,OTHER,1840,1858.4,1876.984,2045.91256,2045.91256,2148.208188
EAST,'184340341800,MET_ORE,3800,3876,3953.52,3993.0552,4192.70796,4360.416278
EAST,'393423211640,AG_FOOD,27525,28901.25,29190.2625,30357.873,30357.873,31268.60919
EAST,'380000261004,CHEM_PET,1200,1260,1323,1323,1389.15,1416.933
EAST,'472963499440,NONMET_PRO,7880,8589.2,9018.66,9649.9662,9746.465862,9843.930521
EAST,'613589653770,NONMET_PRO,92082,100369.38,100369.38,101373.0738,102386.8045,102386.8045
EAST,'566790191649,MO_VEH,2920,3066,3219.3,3380.265,3515.4756,3515.4756
EAST,'345282173360,CHEM_PET,2560,2585.6,2714.88,2877.7728,2935.328256,2994.034821
EAST,'218852194208,MET_ORE,3600,3852,3967.56,4245.2892,4372.647876,4547.553791
EAST,'318100421940,NONMET_PRO,10800,11448,11791.44,12970.584,12970.584,13489.40736
EAST,'373440472600,MET_ORE,4360,4447.2,4669.56,4903.038,5050.12914,5252.134306
EAST,'380000567257,MO_VEH,4000,4400,4576,4759.04,4996.992,5096.93184
EAST,'387616465590,AG_FOOD,4520,4700.8,4700.8,4841.824,5083.9152,5134.754352
EAST,'647000457640,MET_ORE,3920,4194.4,4194.4,4194.4,4404.12,4492.2024
EAST,'380000207320,CHEM_PET,3920,4116,4157.16,4281.8748,4410.331044,4498.537665
EAST,'380000191490,NONMET_PRO,440,457.6,471.328,471.328,490.18112,504.8865536
EAST,'425970461450,NONMET_PRO,4160,4492.8,4717.44,5000.4864,5200.505856,5200.505856
EAST,'359430396640,CHEM_PET,3520,3731.2,3768.512,3806.19712,3996.506976,4156.367255
EAST,'318378445662,MO_VEH,8200,8364,8447.64,8616.5928,8961.256512,8961.256512
EAST,'343100428880,CHEM_PET,3880,3918.8,4036.364,4359.27312,4402.865851,4402.865851
EAST,'170111411700,FOR_PROD,3720,3906,4023.18,4385.2662,4604.52951,4696.6201
EAST,'209740380000,CHEM_PET,560,576.8,588.336,605.98608,636.285384,642.6482378
EAST,'268435357969,COAL,21938,23693.04,24640.7616,25872.79968,26131.52768,27438.10406
EAST,'567500204212,IM,6000,6540,6867,7210.35,7570.8675,7797.993525
EAST,'279914472610,COAL,22024,22244.24,23356.452,24991.40364,24991.40364,24991.40364
EAST,'445667445682,OTHER,800,880,924,997.92,997.92,1017.8784
EAST,'447850207320,FOR_PROD,2640,2824.8,2966.04,3203.3232,3363.48936,3531.663828
EAST,'647000209200,AG_FOOD,3760,3760,3872.8,4143.896,4226.77392,4226.77392
EAST,'341800472840,MET_ORE,3880,4035.2,4035.2,4115.904,4115.904,4198.22208
EAST,'417500461446,IM,6080,6627.2,6826.016,7372.09728,7372.09728,7593.260198
EAST,'380000216433,MET_ORE,8040,8361.6,8528.832,8955.2736,9403.03728,9779.158771
EAST,'497540456388,CHEM_PET,840,890.4,899.304,953.26224,981.8601072,991.6787083
EAST,'476174667309,CHEM_PET,8352,8769.6,9032.688,9574.64928,10053.38174,10556.05083
EAST,'699380567500,MET_ORE,3000,3120,3244.8,3536.832,3713.6736,3787.947072
EAST,'656526567500,FOR_PROD,5480,5589.6,5701.392,6157.50336,6465.378528,6659.339884
EAST,'286550261107,IM,2240,2262.4,2307.648,2492.25984,2492.25984,2492.25984
EAST,'619190668200,NONMET_PRO,68288,69653.76,71743.3728,76047.97517,79850.37393,79850.37393
EAST,'359900499149,MO_VEH,3040,3252.8,3382.912,3484.39936,3623.775334,3623.775334
EAST,'148250381315,IM,16320,17625.6,17625.6,18683.136,19243.63008,19628.50268
EAST,'392200456373,AG_FOOD,8000,8240,8404.8,9161.232,9161.232,9527.68128
EAST,'218500238880,CHEM_PET,2560,2816,2956.8,3134.208,3259.57632,3324.767846
EAST,'182367145432,FOR_PROD,2400,2496,2620.8,2699.424,2780.40672,2780.40672
EAST,'461417472600,IM,400,404,420.16,432.7648,441.420096,450.2484979
EAST,'417500456200,AG_FOOD,400,424,424,424,424,432.48
EAST,'380000185400,IM,11200,11872,11990.72,12350.4416,12720.95485,12720.95485
EAST,'417500409161,IM,1200,1284,1348.2,1402.128,1430.17056,1487.377382
EAST,'447850443241,CHEM_PET,400,400,404,408.04,424.3616,445.57968
EAST,'261000380000,CHEM_PET,400,420,424.2,458.136,462.71736,471.9717072
EAST,'407767457320,CHEM_PET,3880,4112.8,4318.44,4577.5464,4623.321864,4762.02152
EAST,'268882279218,COAL,56730,60701.1,60701.1,61915.122,62534.27322,62534.27322
EAST,'439900439250,CHEM_PET,14160,15292.8,15445.728,16372.47168,17027.37055,17197.64425
EAST,'191822380000,FOR_PROD,400,432,453.6,458.136,481.0428,505.09494
EAST,'286557461417,IM,2320,2482.4,2507.224,2507.224,2507.224,2532.29624
EAST,'566900414692,AG_FOOD,14532,14532,14822.64,14822.64,15119.0928,15421.47466
EAST,'218515380000,MET_ORE,3600,3924,3924,4002.48,4042.5048,4042.5048
EAST,'380000387650,CHEM_PET,3880,4035.2,4236.96,4491.1776,4625.912928,4718.431187
EAST,'365940369450,MET_ORE,5724,6067.44,6370.812,6816.76884,7089.439594,7160.33399
EAST,'185400209740,FOR_PROD,3840,4185.6,4269.312,4568.16384,4568.16384,4568.16384
EAST,'380000182381,AG_FOOD,9760,9857.6,9956.176,10254.86128,10459.95851,10669.15768
EAST,'191651286550,IM,1560,1669.2,1752.66,1752.66,1805.2398,1805.2398
EAST,'459980145574,MO_VEH,3000,3270,3368.1,3704.91,3853.1064,3853.1064
EAST,'187241380000,OTHER,2400,2400,2472,2694.48,2829.204,2942.37216
EAST,'343689381315,FOR_PROD,1440,1555.2,1632.96,1730.9376,1782.865728,1818.523043
EAST,'647000447850,CHEM_PET,12640,13019.2,13409.776,14750.7536,15045.76867,15497.14173
EAST,'647000455110,MO_VEH,2400,2640,2772,3021.48,3112.1244,3112.1244
EAST,'345282497800,CHEM_PET,2960,3078.4,3078.4,3201.536,3201.536,3201.536
EAST,'361800361433,MET_ORE,24120,24843.6,25837.344,26870.83776,27945.67127,27945.67127
EAST,'380000206297,CHEM_PET,8880,9679.2,9775.992,10167.03168,10268.702,10782.1371
EAST,'185180185180,CHEM_PET,11444,11444,11672.88,12373.2528,12991.91544,13251.75375
EAST,'216433363400,CHEM_PET,12200,12810,13322.4,14654.64,15094.2792,15848.99316
EAST,'433117344192,MO_VEH,5000,5050,5100.5,5508.54,5673.7962,5957.48601
EAST,'380000185400,AG_FOOD,20508,21123.24,22179.402,22179.402,22401.19602,22625.20798
EAST,'218515361433,MET_ORE,7200,7416,7416,7416,7490.16,7565.0616
EAST,'497592497854,CHEM_PET,58250,64075,64715.75,68598.695,71342.6428,72769.49566
EAST,'457210365150,CHEM_PET,3920,4076.8,4199.104,4325.07712,4498.080205,4498.080205
EAST,'206297417500,IM,480,513.6,539.28,587.8152,605.449656,635.7221388
EAST,'381315148250,FOR_PROD,800,864,872.64,872.64,916.272,916.272
EAST,'472600488223,CHEM_PET,2520,2595.6,2725.38,2807.1414,2919.427056,3036.204138
EAST,'182340396640,IM,1760,1777.6,1866.48,1941.1392,2038.19616,2099.342045
EAST,'380000456122,AG_FOOD,4360,4621.6,4714.032,4714.032,4855.45296,5098.225608
EAST,'472840499149,MO_VEH,800,864,907.2,988.848,1008.62496,1048.969958
EAST,'191650380000,MO_VEH,600,660,693,762.3,762.3,769.923
